Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Mulhouse;47.75;7.33;29/08/2026;7;PLUIE FAIBLE;23.4;15.2
Épinal;48.17;6.45;25/08/2026;0;SOLEIL;29;15.1
Épinal;48.17;6.45;26/08/2026;5;SOLEIL VOILÉ;28.7;16.7
Épinal;48.17;6.45;27/08/2026;5;SOLEIL VOILÉ;29.1;16.6
Épinal;48.17;6.45;28/08/2026;6;AVERSES;24.7;17.5
Épinal;48.17;6.45;29/08/2026;7;PLUIE FAIBLE;23.5;15.5
Neufchâteau;48.35;5.69;25/08/2026;2;NUAGEUX;26.5;15.9
Neufchâteau;48.35;5.69;26/08/2026;5;SOLEIL VOILÉ;28.6;16.1
Neufchâteau;48.35;5.69;27/08/2026;5;SOLEIL VOILÉ;30.4;16.6
Neufchâteau;48.35;5.69;28/08/2026;6;AVERSES;22.6;16.1
Neufchâteau;48.35;5.69;29/08/2026;6;AVERSES;20.6;14.1
Saint-Dié-des-Vosges;48.29;6.95;25/08/2026;2;NUAGEUX;25.2;15.2
Saint-Dié-des-Vosges;48.29;6.95;26/08/2026;5;SOLEIL VOILÉ;28.4;16.1
Saint-Dié-des-Vosges;48.29;6.95;27/08/2026;5;SOLEIL VOILÉ;29.9;16.4
Saint-Dié-des-Vosges;48.29;6.95;28/08/2026;6;AVERSES;23.2;16.1
Saint-Dié-des-Vosges;48.29;6.95;29/08/2026;6;AVERSES;21.4;14.1
